Episode,Reward,Length,WinRate,Loss,Entropy
758,-52.0,183,0.22,,
759,-165.0,289,0.22,,
760,1114.0,271,0.23,,
761,964.0,171,0.24,,
762,-95.0,110,0.23,,
763,-172.0,123,0.23,,
764,1163.0,173,0.24,,
765,1150.0,199,0.25,,
766,-91.0,102,0.25,,
767,-334.0,47,0.24,,
768,117.0,145,0.24,,
769,-180.0,40,0.24,,
770,-341.0,41,0.24,,
771,-362.0,43,0.24,,
772,-149.0,137,0.24,,
773,-78.0,76,0.23,,
774,-91.0,221,0.23,,
775,-79.0,77,0.23,,
776,-101.0,281,0.23,,
777,1154.0,191,0.23,,
778,37.0,406,0.23,,
779,-226.0,291,0.22,,
780,89.0,241,0.22,,
781,59.0,222,0.22,,
782,1143.0,213,0.23,,
783,278.0,323,0.22,,
784,-132.0,143,0.22,,
785,48.0,123,0.21,,
786,1130.0,239,0.21,,
787,-3.0,485,0.21,,
788,-23.0,106,0.21,,
789,1012.0,475,0.21,,
790,-286.0,51,0.21,,
791,-350.0,59,0.21,,
792,-244.0,87,0.2,,
793,-337.0,173,0.2,,
794,-32.0,363,0.2,,
795,-419.0,17,0.19,,
796,-394.0,107,0.19,,
797,44.0,111,0.19,,
798,-231.0,141,0.19,,
799,-276.0,51,0.19,,
800,-428.0,15,0.19,,
801,1158.0,183,0.2,,
802,-33.0,146,0.2,,
803,8.0,464,0.2,,
804,1161.0,177,0.21,,
805,-41.0,81,0.21,,
806,311.0,218,0.21,,
807,119.0,221,0.21,,
808,-69.0,97,0.2,,
809,-167.0,33,0.2,,
810,55.0,109,0.2,,
811,947.0,205,0.21,,
812,-159.0,137,0.21,,
813,-234.0,127,0.21,,
814,-136.0,71,0.2,,
815,102.0,216,0.19,,
816,1136.0,227,0.19,,
817,-185.0,89,0.19,,
818,-26.0,111,0.18,,
819,-137.0,313,0.18,,
820,-52.0,183,0.18,,
821,34.0,252,0.17,,
822,-90.0,260,0.17,,
823,920.0,259,0.18,,
824,-79.0,57,0.17,,
825,-13.0,145,0.17,,
826,-105.0,210,0.16,,
827,-356.0,31,0.16,,
828,85.0,209,0.15,,
829,1125.0,249,0.16,,
830,-49.0,178,0.16,,
831,-338.0,35,0.16,,
832,-284.0,107,0.16,,
833,-246.0,111,0.16,,
834,-212.0,163,0.15,,
835,-355.0,109,0.15,,
836,-131.0,321,0.15,,
837,-159.0,137,0.15,,
838,-186.0,91,0.15,,
839,-151.0,321,0.15,,
840,92.0,256,0.15,,
841,-278.0,135,0.15,,
842,-340.0,39,0.15,,
843,-194.0,147,0.15,,
844,-26.0,312,0.15,,
845,-371.0,41,0.15,,
