Episode,Reward,Length,WinRate,Loss,Entropy
614,-397.0,0,0.0,,
615,-428.0,0,0.0,,
616,-396.0,0,0.0,,
617,-362.0,0,0.0,,
618,-168.0,0,0.0,,
619,-475.0,0,0.0,,
620,-420.0,0,0.0,,
621,-398.0,0,0.0,,
622,-375.0,0,0.0,,
623,-413.0,0,0.0,,
624,-439.0,0,0.0,,
625,-390.0,0,0.0,,
626,-398.0,0,0.0,,
627,-347.0,0,0.0,,
628,-418.0,0,0.0,,
629,-397.0,0,0.0,,
630,-352.0,0,0.0,,
631,-350.0,0,0.0,,
632,-408.0,0,0.0,,
633,-407.0,0,0.0,,
634,-371.0,0,0.0,,
635,-469.0,0,0.0,,
636,-460.0,0,0.0,,
637,-406.0,0,0.0,,
638,-391.0,0,0.0,,
639,-421.0,0,0.0,,
640,-442.0,0,0.0,,
641,-441.0,0,0.0,,
642,-341.0,0,0.0,,
643,-150.0,0,0.0,,
644,-405.0,0,0.0,,
645,-209.0,0,0.0,,
646,-474.0,0,0.0,,
647,-395.0,0,0.0,,
648,-393.0,0,0.0,,
649,-386.0,0,0.0,,
650,-352.0,0,0.0,,
651,-392.0,0,0.0,,
652,-434.0,0,0.0,,
653,-370.0,0,0.0,,
654,-342.0,0,0.0,,
655,-390.0,0,0.0,,
656,-428.0,0,0.0,,
657,-386.0,0,0.0,,
658,-411.0,0,0.0,,
659,-439.0,0,0.0,,
660,-404.0,0,0.0,,
661,-388.0,0,0.0,,
662,-378.0,0,0.0,,
663,-343.0,0,0.0,,
664,-428.0,0,0.0,,
665,-374.0,0,0.0,,
666,-324.0,0,0.0,,
667,-360.0,0,0.0,,
668,-99.0,0,0.0,,
669,-423.0,0,0.0,,
670,-411.0,0,0.0,,
671,-485.0,0,0.0,,
672,-150.0,0,0.0,,
673,-438.0,0,0.0,,
674,-430.0,0,0.0,,
675,-419.0,0,0.0,,
676,-406.0,0,0.0,,
677,-82.0,0,0.0,,
678,-446.0,0,0.0,,
679,-419.0,0,0.0,,
680,-411.0,0,0.0,,
681,-425.0,0,0.0,,
682,-348.0,0,0.0,,
683,-386.0,0,0.0,,
684,-403.0,0,0.0,,
685,-351.0,0,0.0,,
686,-407.0,0,0.0,,
687,-449.0,0,0.0,,
688,-414.0,0,0.0,,
689,-455.0,0,0.0,,
690,-415.0,0,0.0,,
691,-423.0,0,0.0,,
692,-412.0,0,0.0,,
693,-353.0,0,0.0,,
694,-435.0,0,0.0,,
695,-463.0,0,0.0,,
696,-414.0,0,0.0,,
697,-393.0,0,0.0,,
698,-476.0,0,0.0,,
